Date,Ticker,Open,High,Low,Close,AdjClose,Volume
2021-09-01,AAPL,149.19453621732464,151.29338682527435,148.71618680019012,148.88214111328125,148.88214111328125,80313700
2021-09-02,AAPL,150.20979354918074,151.0395800272227,148.77476016459727,149.99502563476562,149.99502563476562,71115500
2021-09-03,AAPL,150.10238418360416,150.9516989362315,149.44832378980732,150.62954711914062,150.62954711914062,57808700
2021-09-07,AAPL,151.28363626481303,153.51915609845358,150.71743128739138,152.9627227783203,152.9627227783203,82278300
2021-09-08,AAPL,153.24581573453693,153.3043860941943,150.31717858511598,151.42030334472656,151.42030334472656,74420200
2021-09-09,AAPL,151.79127971049817,152.3965266648195,150.28790419091163,150.40505981445312,150.40505981445312,57305700
2021-09-10,AAPL,151.31293648668662,151.78151431271888,145.1627947987088,145.42637634277344,145.42637634277344,140893200
2021-09-13,AAPL,147.04688016056696,147.818081410703,145.21159606216116,145.99256896972656,145.99256896972656,102404300
2021-09-14,AAPL,146.77349074156675,147.47636462391318,143.41531883609252,144.59652709960938,144.59652709960938,109296300
2021-09-15,AAPL,145.02614895543434,145.88522085442207,142.88824086779533,145.48497009277344,145.48497009277344,83281300
2021-09-16,AAPL,144.90896023332135,145.42635157507345,143.71798000246844,145.25062561035156,145.25062561035156,68034100
2021-09-17,AAPL,145.27991132028194,145.27991132028194,142.29268938190515,142.58555603027344,142.58555603027344,129868800
2021-09-20,AAPL,140.37933813407227,141.3945924183066,137.9095220938746,139.539794921875,139.539794921875,123478900
2021-09-21,AAPL,140.50624891873463,141.16032435989862,139.38361057442205,140.0181427001953,140.0181427001953,75834000
2021-09-22,AAPL,141.0138481925674,142.94674416241062,140.28168904837355,142.38055419921875,142.38055419921875,76404300
2021-09-23,AAPL,143.16150856090553,143.58128753921014,142.17553963315416,143.3372344970703,143.3372344970703,64838200
2021-09-24,AAPL,142.1951028511181,143.96204492535793,142.09747565204063,143.4251251220703,143.4251251220703,53477900
2021-09-27,AAPL,142.00959923062172,142.48794860245857,140.39885495340664,141.91197204589844,141.91197204589844,74150700
2021-09-28,AAPL,139.84239196001295,141.30671020043195,138.3195033733077,138.53427124023438,138.53427124023438,108972300
2021-09-29,AAPL,139.08098176355122,141.013878143942,138.65144592439347,139.4324188232422,139.4324188232422,74602000
2021-09-30,AAPL,140.24265523549735,140.94552924628812,137.91926531672686,138.134033203125,138.134033203125,89056700
2021-10-01,AAPL,138.52450892126643,139.5202495626883,135.80088336468526,139.2566680908203,139.2566680908203,94639600
2021-10-04,AAPL,138.3878720570302,138.82717957779718,134.98090012736012,135.8302001953125,135.8302001953125,98322000
2021-10-05,AAPL,136.17186716291496,138.8564511470798,136.0449547897289,137.75332641601562,137.75332641601562,80861100
2021-10-06,AAPL,136.15236065284557,138.7686030429388,135.07852092806354,138.62217712402344,138.62217712402344,83221100
2021-10-07,AAPL,139.65692980871162,140.7893396562003,139.32502120039112,139.88145446777344,139.88145446777344,61732700
2021-10-08,AAPL,140.60385709315267,140.7502829805711,139.16882381318146,139.500732421875,139.500732421875,58773200
2021-10-11,AAPL,138.88573944232053,141.36531233280488,138.43667519346084,139.4128875732422,139.4128875732422,64452200
2021-10-12,AAPL,139.82291608395988,139.8424445053315,137.68500826630617,138.14382934570312,138.14382934570312,73035900
2021-10-13,AAPL,137.88024208325538,138.03642474342516,135.88876048394778,137.55809020996094,137.55809020996094,78762700
2021-10-14,AAPL,138.7295267040612,140.45742659800283,138.14379338196727,140.34027099609375,140.34027099609375,69907100
2021-10-15,AAPL,140.3500831153651,141.4531931726663,140.09625831789816,141.39462280273438,141.39462280273438,67940300
2021-10-18,AAPL,140.03766984054468,143.347029376178,139.75457479053856,143.06393432617188,143.06393432617188,85589200
2021-10-19,AAPL,143.51298745891924,145.62160993395176,143.06393807186709,145.2213592529297,145.2213592529297,76378900
2021-10-20,AAPL,145.16281124011374,146.1878374535098,144.5966061422776,145.70948791503906,145.70948791503906,58418800
2021-10-21,AAPL,145.27014914498275,146.0804071368253,144.35250720492448,145.92420959472656,145.92420959472656,61421000
2021-10-22,AAPL,146.12922747617256,146.6075619891813,145.1042015405824,145.15301513671875,145.15301513671875,58883400
2021-10-25,AAPL,145.14324421012236,145.8168331110648,144.10846150842693,145.1042022705078,145.1042022705078,50720600
2021-10-26,AAPL,145.77777738990952,147.25185252804923,145.4653823192533,145.7680206298828,145.7680206298828,60893400
2021-10-27,AAPL,145.80708231384622,146.16827612937263,144.9577823061733,145.30921936035156,145.30921936035156,56094900
2021-10-28,AAPL,146.256135746264,149.52643805425132,146.1585085567286,148.9407196044922,148.9407196044922,100077900
2021-10-29,AAPL,143.7179883048137,146.373287179863,142.92725865743117,146.2366180419922,146.2366180419922,124953200
2021-11-01,AAPL,145.44592642285087,146.1390290547645,144.28423099930296,145.41664123535156,145.41664123535156,74588300
2021-11-02,AAPL,145.12373606469237,147.96451766703325,145.11396440756303,146.45138549804688,146.45138549804688,69122000
2021-11-03,AAPL,146.81257403590004,148.35499132920407,146.25614074482093,147.88641357421875,147.88641357421875,54511500
2021-11-04,AAPL,147.97426542713765,148.80403696262286,147.0566234619275,147.3690185546875,147.3690185546875,60394600
2021-11-05,AAPL,148.49331669815876,148.7963818494452,146.70423879606528,147.89695739746094,147.89695739746094,65463900
2021-11-08,AAPL,148.02405391839477,148.18047945260236,146.80200740282297,147.07574462890625,147.07574462890625,55020900
2021-11-09,AAPL,146.8410949734435,148.0435844748696,146.70422637098488,147.4374542236328,147.4374542236328,56787900
2021-11-10,AAPL,146.66511965093986,146.7726603269792,144.54364896685252,144.61207580566406,144.61207580566406,65187100
2021-11-11,AAPL,145.62882237351127,146.0882980655143,144.37743321812488,144.5631866455078,144.5631866455078,41000000
2021-11-12,AAPL,145.11067671997742,147.03662312152338,144.18192440007093,146.63580322265625,146.63580322265625,63804000
2021-11-15,AAPL,147.00730510695527,148.48354686753203,146.08832372641191,146.6455841064453,146.6455841064453,59222800
2021-11-16,AAPL,146.58689139053743,148.1022316953491,146.00030323462437,147.62318420410156,147.62318420410156,59256200
2021-11-17,AAPL,147.62318884522813,151.53373689410836,147.61341784542643,150.05751037597656,150.05751037597656,88807000
2021-11-18,AAPL,150.27259510761894,155.12166644396785,149.62735108476016,154.3395538330078,154.3395538330078,137827700
2021-11-19,AAPL,154.1245139086052,157.41916174351337,153.02956490955935,156.9596710205078,156.9596710205078,117305600
2021-11-22,AAPL,158.06434223873077,161.9944471367291,157.39955624235793,157.4191131591797,157.4191131591797,117467900
2021-11-23,AAPL,157.51687668201387,158.18167763297342,155.5029467463392,157.80039978027344,157.80039978027344,96041900
2021-11-24,AAPL,157.1551520319611,158.5140669022848,156.0699743356913,158.31854248046875,158.31854248046875,69463600
2021-11-26,AAPL,156.0015407986573,156.8618512011978,152.86331951425362,153.30325317382812,153.30325317382812,76959800
2021-11-29,AAPL,155.8060008585356,157.58530732404222,155.23896961955737,156.65655517578125,156.65655517578125,88748200
2021-11-30,AAPL,156.41214364910118,161.81847488073362,156.3437019010155,161.6033935546875,161.6033935546875,174048100
2021-12-01,AAPL,163.7346542506034,166.49159798116264,160.85062784337472,161.08526611328125,161.08526611328125,152052500
2021-12-02,AAPL,155.1901268526862,160.52801734787488,154.27114554315142,160.0978546142578,160.0978546142578,136739200
2021-12-03,AAPL,160.3520514474846,161.271032766341,156.14820866843905,158.22079467773438,158.22079467773438,118023100
2021-12-06,AAPL,160.61599065605895,164.12571914002814,160.6062196554979,161.6229705810547,161.6229705810547,107497000
2021-12-07,AAPL,165.29886939857903,167.74296195252498,164.5754126322905,167.35189819335938,167.35189819335938,120405400
2021-12-08,AAPL,168.280661937793,172.02501344578044,166.8826332677211,171.16468811035156,171.16468811035156,116998900
2021-12-09,AAPL,170.9985052389604,172.79735388590385,170.03063915946248,170.6563262939453,170.6563262939453,108923700
2021-12-10,AAPL,171.29177949219212,175.61293309472177,170.78340409261324,175.43695068359375,175.43695068359375,115402700
2021-12-13,AAPL,177.06959785970832,178.0570207166816,171.60461094345368,171.80992126464844,171.80992126464844,153237000
2021-12-14,AAPL,171.33086641701877,173.76518766396276,168.3588568100855,170.4314422607422,170.4314422607422,139380400
2021-12-15,AAPL,171.1940123824784,175.48583813344078,168.45662585148168,175.29031372070312,175.29031372070312,131063300
2021-12-16,AAPL,175.27079308478832,177.08919884301145,166.9315491019716,168.40777587890625,168.40777587890625,150185800
2021-12-17,AAPL,166.12984262332955,169.59068583995457,165.89521929851176,167.3127899169922,167.3127899169922,195432700
2021-12-20,AAPL,164.51679054709132,166.76535914150864,163.71513578207376,165.95391845703125,165.95391845703125,107499100
2021-12-21,AAPL,167.72343104614094,169.3267554134747,165.33799395674112,169.1214599609375,169.1214599609375,91185900
2021-12-22,AAPL,169.17031112645324,171.9272548095711,168.300214735498,171.71217346191406,171.71217346191406,92135300
2021-12-23,AAPL,171.9174833311616,172.89512039322665,171.35045204505695,172.33786010742188,172.33786010742188,68356600
2021-12-27,AAPL,173.12973764737882,176.38527073958,173.11019564746687,176.2972869873047,176.2972869873047,74919600
2021-12-28,AAPL,176.1311025117923,177.2749361221624,174.5375492742612,175.28054809570312,175.28054809570312,79144300
2021-12-29,AAPL,175.31966069433915,176.59059189162147,174.15627017338588,175.36854553222656,175.36854553222656,62348900
2021-12-30,AAPL,175.4565540145469,176.53196092937984,174.10740987004013,174.21495056152344,174.21495056152344,59773000
2021-12-31,AAPL,174.10735949284833,175.22186501048878,173.29591904054473,173.5989990234375,173.5989990234375,64062300
2022-01-03,AAPL,173.85321176039008,178.79028222604728,173.73590007898758,177.93972778320312,177.93972778320312,104487900
2022-01-04,AAPL,178.54586564233023,178.84893075193062,175.1143499260673,175.68138122558594,175.68138122558594,99310400
2022-01-05,AAPL,175.59335905952486,176.140833320671,170.73450261552068,171.00823974609375,171.00823974609375,94537600
2022-01-06,AAPL,168.83793801323478,171.37980064842037,167.80164498917833,168.15359497070312,168.15359497070312,96904000
2022-01-07,AAPL,169.02367835082143,170.24572473108867,167.2052727402814,168.3197784423828,168.3197784423828,86709100
2022-01-10,AAPL,165.2988731483881,168.64239004792708,164.40921985835627,168.33932495117188,168.33932495117188,106765600
2022-01-11,AAPL,168.46641535499305,171.26244286002324,166.99995985190662,171.16468811035156,171.16468811035156,76138300
2022-01-12,AAPL,172.1814317936139,173.21772467571947,170.91051556767007,171.60462951660156,171.60462951660156,74805200
2022-01-13,AAPL,171.8490383580425,172.6702498945838,167.94826118313495,168.33932495117188,168.33932495117188,84505800
2022-01-14,AAPL,167.50833831927105,169.89377524696252,167.26392904254132,169.1996612548828,169.1996612548828,80440800
2022-01-18,AAPL,167.6745435442064,168.68150862321704,165.62151446360372,166.00279235839844,166.00279235839844,90956700
2022-01-19,AAPL,166.19829964047344,167.25414945182573,162.22909557704548,162.51260375976562,162.51260375976562,94815000
2022-01-20,AAPL,163.24585020445963,165.88546757565922,160.50846314939517,160.83108520507812,160.83108520507812,91420500
2022-01-21,AAPL,160.74310631081485,162.61039693927614,158.6705202245997,158.77806091308594,158.77806091308594,122848900
2022-01-24,AAPL,156.44152655886694,158.6705384327714,151.2404889080489,158.0057373046875,158.0057373046875,162294600
2022-01-25,AAPL,155.42470514878522,159.12017131763488,153.50854524070638,156.20681762695312,156.20681762695312,115798400
2022-01-26,AAPL,159.84367643647036,160.71377291639465,154.29070450112417,156.11888122558594,156.11888122558594,108275300
2022-01-27,AAPL,158.81718836814096,160.1761037208309,154.74044231007122,155.659423828125,155.659423828125,121954600
2022-01-28,AAPL,162.00425626677838,166.54049197821774,159.15932862262193,166.52093505859375,166.52093505859375,179935700
2022-01-31,AAPL,166.3547206203823,171.0864802658057,165.71924760028926,170.87139892578125,170.87139892578125,115541600
2022-02-01,AAPL,170.11864243059435,170.93008309016165,168.45666218750117,170.70523071289062,170.70523071289062,86213900
2022-02-02,AAPL,170.84207875406224,171.94681342176997,169.45383589849953,171.90769958496094,171.90769958496094,84914300
2022-02-03,AAPL,170.57811566132818,172.29876649074853,168.27089152715303,169.033447265625,169.033447265625,89418100
2022-02-04,AAPL,168.05458991972742,170.423499411506,167.07570713146276,168.74960327148438,168.74960327148438,82465400
2022-02-07,AAPL,169.20965988540354,170.2766384169295,167.33999039041194,168.03500366210938,168.03500366210938,77251200
2022-02-08,AAPL,168.1035042386361,171.64706939744136,167.80983647215697,171.13804626464844,171.13804626464844,74829200
2022-02-09,AAPL,172.3322952525055,172.91961588647231,171.20657123174874,172.55743408203125,172.55743408203125,71285000
2022-02-10,AAPL,170.462637822063,171.7743370940817,167.92733513885554,168.48529052734375,168.48529052734375,90865900
2022-02-11,AAPL,168.69087634340775,169.42503845048873,164.49146072642745,165.07879638671875,165.07879638671875,98670700
2022-02-14,AAPL,163.83558309476695,165.99892030677,163.04269054419584,165.31370544433594,165.31370544433594,86185500
2022-02-15,AAPL,167.35956986279012,169.29775335068365,166.65477315145358,169.14112854003906,169.14112854003906,62527400
2022-02-16,AAPL,168.22097415914394,169.67949961629867,166.4589825612284,168.90618896484375,168.90618896484375,61177400
2022-02-17,AAPL,167.4182971510757,168.27971865617212,164.91235997613748,165.31370544433594,165.31370544433594,69589300
2022-02-18,AAPL,166.23386310925557,166.93864489391834,162.68051421778296,163.76707458496094,163.76707458496094,82772700
2022-02-22,AAPL,161.49607262837773,163.16996871038384,158.7258326412145,160.8500213623047,160.8500213623047,91162800
2022-02-23,AAPL,162.04421705709984,162.64133603328534,156.37649344425944,156.6897430419922,156.6897430419922,90009200
2022-02-24,AAPL,149.3579234730035,159.4110529381091,148.7901697172211,159.30337524414062,159.30337524414062,141147500
2022-02-25,AAPL,160.38012393186045,161.6330924831591,157.47284137265066,161.36880493164062,161.36880493164062,91974200
2022-02-28,AAPL,159.61662156600548,161.92678549313706,158.99992064321486,161.63311767578125,161.63311767578125,95056600
2022-03-01,AAPL,161.22194003999604,163.08182569745117,158.5495950755146,159.7536163330078,159.7536163330078,83474400
2022-03-02,AAPL,160.91852050375005,163.82580321014547,159.50892707803538,163.04269409179688,163.04269409179688,79724800
2022-03-03,AAPL,164.91235266773373,165.3430634011942,162.05401727070716,162.7196502685547,162.7196502685547,76678400
2022-03-04,AAPL,161.0163751319354,162.0539881104368,158.67684673849317,159.7242431640625,159.7242431640625,83737200
2022-03-07,AAPL,159.91029698865853,161.53524604361925,155.68151606537282,155.93603515625,155.93603515625,96418800
2022-03-08,AAPL,155.46614292973925,159.44040392728598,152.50991327214726,154.1152801513672,154.1152801513672,131148300
2022-03-09,AAPL,158.0699374448171,159.9591883833685,156.04365849416726,159.50889587402344,159.50889587402344,91454900
2022-03-10,AAPL,156.8170319120158,157.0030220461292,152.6861450287311,155.17251586914062,155.17251586914062,105342000
2022-03-11,AAPL,155.57381332247203,155.91642822664025,151.2373703266691,151.46250915527344,151.46250915527344,96970100
2022-03-14,AAPL,148.2517749321591,150.86538982544317,146.9302923114544,147.43930053710938,147.43930053710938,108732100
2022-03-15,AAPL,147.7133603864597,152.2847547162285,147.204352250739,151.81488037109375,151.81488037109375,92964300
2022-03-16,AAPL,153.73353879751855,156.6212399212536,151.19823606106897,156.2198944091797,156.2198944091797,102300200
2022-03-17,AAPL,155.26058530967927,157.60011436017203,154.30128444798586,157.22813415527344,157.22813415527344,75615400
2022-03-18,AAPL,157.12047215929823,161.00663805311925,156.3863100625295,160.51719665527344,160.51719665527344,123511700
2022-03-21,AAPL,160.0571133745572,162.8371517415441,159.5676719986422,161.88763427734375,161.88763427734375,95811400
2022-03-22,AAPL,162.01484532225444,165.8422796739602,161.42752475473955,165.2549591064453,165.2549591064453,81532000
2022-03-23,AAPL,164.4424952526729,168.9942934206818,164.1096638130363,166.61561584472656,166.61561584472656,98062700
2022-03-24,AAPL,167.4476727675763,170.46263328488442,166.61563143205333,170.3941192626953,170.3941192626953,90131400
2022-03-25,AAPL,170.20813758146855,171.57856745870845,169.10199529276142,171.0303955078125,171.0303955078125,80546200
2022-03-28,AAPL,168.53419473681177,172.01901397467847,168.36778650765086,171.8917694091797,171.8917694091797,90371900
2022-03-29,AAPL,172.95877935054617,175.22977935165113,172.6161644453855,175.18084716796875,175.18084716796875,100589400
2022-03-30,AAPL,174.77950323773482,175.81711647524634,172.96856432856262,174.01597595214844,174.01597595214844,92633200
2022-03-31,AAPL,174.0845168128981,174.27050693821633,170.71715752826566,170.9227294921875,170.9227294921875,103049300
2022-04-01,AAPL,170.35494237968112,171.18699858724577,168.30908127405286,170.6290283203125,170.6290283203125,78751300
2022-04-04,AAPL,170.88355800105404,174.72077634534207,170.75629847192283,174.6718292236328,174.6718292236328,76468400
2022-04-05,AAPL,173.75171210309804,174.53482139848182,170.7367510246393,171.3632354736328,171.3632354736328,73401800
2022-04-06,AAPL,168.72020734548278,169.963392443072,166.5373033062765,168.20140075683594,168.20140075683594,89058800
2022-04-07,AAPL,167.54556668896316,169.69910564386342,166.26323274049562,168.50486755371094,168.50486755371094,77594700
2022-04-08,AAPL,168.1524524173325,168.1524524173325,165.62693350816983,166.49813842773438,166.49813842773438,76575500
2022-04-11,AAPL,165.14730089465874,165.4605355802755,162.00508096962494,162.2498016357422,162.2498016357422,72246700
2022-04-12,AAPL,164.47185939466212,166.28278325109693,163.1209966207163,164.1194610595703,164.1194610595703,79265200
2022-04-13,AAPL,163.85517369033073,167.42808955183875,163.24827119923606,166.80160522460938,166.80160522460938,70618900
2022-04-14,AAPL,167.01694559853848,167.65322825491936,161.55477886000992,161.79949951171875,161.79949951171875,75329400
2022-04-18,AAPL,160.4584131571765,163.08182595142617,160.1158132536157,161.58413696289062,161.58413696289062,69023900
2022-04-19,AAPL,161.5352440651779,164.27611889634176,160.44868355818875,163.86497497558594,163.86497497558594,67723800
2022-04-20,AAPL,165.1962520760154,165.3137281661249,162.59243524088046,163.6985626220703,163.6985626220703,67929800
2022-04-21,AAPL,165.34307817395856,167.90774603308134,162.4064301142371,162.90565490722656,162.90565490722656,87227800
2022-04-22,AAPL,162.94482378114378,164.3250370614869,158.08955892864606,158.37342834472656,158.37342834472656,84882400
2022-04-25,AAPL,157.71758646013552,159.72429911751857,155.11376965466397,159.4404296875,159.4404296875,96046400
2022-04-26,AAPL,158.82370741856425,158.91180327087787,153.4104876456948,153.48880004882812,153.48880004882812,95623200
2022-04-27,AAPL,152.61760570667977,156.41566043489684,152.09879906936447,153.263671875,153.263671875,88063200
2022-04-28,AAPL,155.88704759214835,161.0457628626786,155.57379800357486,160.18434143066406,160.18434143066406,130216800
2022-04-29,AAPL,158.42235165998022,162.69028026576655,153.9292842451666,154.32083129882812,154.32083129882812,131747600
2022-05-02,AAPL,153.4007100151784,154.88860092145774,150.0333512355366,154.6243133544922,154.6243133544922,123055300
2022-05-03,AAPL,154.8102670522691,157.31621889046943,153.01892515604405,156.1121826171875,156.1121826171875,88966500
2022-05-04,AAPL,156.29821776928353,162.96440737050813,155.89687222909777,162.51412963867188,162.51412963867188,108256500
2022-05-05,AAPL,160.38993331507154,160.61507214954577,151.67786848905013,153.45944213867188,153.45944213867188,130525300
2022-05-06,AAPL,152.93984857664353,156.30235682996496,151.1458596477854,154.1848602294922,154.1848602294922,116124600
2022-05-09,AAPL,151.8811126841976,152.76341048572758,148.50882129057032,149.06759643554688,149.06759643554688,131577900
2022-05-10,AAPL,152.4594785674708,153.6554710112095,149.92043660074285,151.46934509277344,151.46934509277344,115366700
2022-05-11,AAPL,150.4792663261752,152.3908891933398,142.94059580220576,143.6170196533203,143.6170196533203,142689800
2022-05-12,AAPL,139.96039053030978,143.32288335129687,136.06851615454784,139.7545166015625,139.7545166015625,182602000
2022-05-13,AAPL,141.74458368466105,145.18551933414366,140.29371306035543,144.21499633789062,144.21499633789062,113990900
2022-05-16,AAPL,142.68573136301794,144.61696502202452,141.3426813570236,142.67591857910156,142.67591857910156,86643800
2022-05-17,AAPL,145.93055862687706,146.82265416778552,143.79345144967377,146.30308532714844,146.30308532714844,78336300
2022-05-18,AAPL,143.960147405131,144.4601057389983,137.1469043666091,138.04881286621094,138.04881286621094,109742900
2022-05-19,AAPL,137.1273056487035,138.87227582415818,133.91185397987616,134.6470947265625,134.6470947265625,136095600
2022-05-20,AAPL,136.3528361484188,137.93115346240322,130.00036063657,134.88235473632812,134.88235473632812,137426100
2022-05-23,AAPL,135.07840236616943,140.4407585737006,134.941158046499,140.29371643066406,140.29371643066406,117726300
2022-05-24,AAPL,138.03899606760518,139.17617200488684,134.62748321427134,137.5978546142578,137.5978546142578,104132700
2022-05-25,AAPL,135.7058176181396,138.99969650386015,135.61759232548434,137.75469970703125,137.75469970703125,92482700
2022-05-26,AAPL,134.68629593603174,141.49952360823443,134.44121569632296,140.95054626464844,140.95054626464844,90601500
2022-05-27,AAPL,142.5288422380691,146.73441193920726,142.4013957458045,146.69520568847656,146.69520568847656,90978500
2022-05-31,AAPL,146.1364342695409,147.69514080945274,143.9503080341332,145.91094970703125,145.91094970703125,103718400
2022-06-01,AAPL,146.95009283292427,148.75389460714223,144.7737792988703,145.7835235595703,145.7835235595703,74286600
2022-06-02,AAPL,144.9208398093746,148.2931460840145,143.96992734384497,148.2343292236328,148.2343292236328,72348100
2022-06-03,AAPL,144.0091352358549,145.05808578629097,141.6171647882395,142.51905822753906,142.51905822753906,88570300
2022-06-06,AAPL,144.13661484785112,145.64631776796745,142.04852604987164,143.26412963867188,143.26412963867188,71598400
2022-06-07,AAPL,141.50932395629872,146.06781003090646,141.26424373812603,145.7835235595703,145.7835235595703,67808200
2022-06-08,AAPL,145.6560729457736,146.9206802540853,144.55811838609154,145.04827880859375,145.04827880859375,53950200
2022-06-09,AAPL,144.1855888973648,145.03846322934638,139.7251261469218,139.8329620361328,139.8329620361328,69473000
2022-06-10,AAPL,137.51941663931075,137.9899664897166,134.36278209908923,134.43141174316406,134.43141174316406,91437900
2022-06-13,AAPL,130.2551910309264,132.53933978353805,128.85333977780914,129.28468322753906,129.28468322753906,122207100
2022-06-14,AAPL,130.51011351307002,131.25515193955982,128.8925752102517,130.1473846435547,130.1473846435547,84784300
2022-06-15,AAPL,131.64728162043858,134.63726323315953,129.5592083618082,132.7648468017578,132.7648468017578,91533000
2022-06-16,AAPL,129.48080971072673,129.78470685138856,126.5006252583711,127.50055694580078,127.50055694580078,108123900
2022-06-17,AAPL,127.51033981148552,130.4611001773296,127.2554468176956,128.97100830078125,128.97100830078125,134520300
2022-06-21,AAPL,130.7943843000857,134.36275100339577,130.696361206463,133.1961669921875,133.1961669921875,81000500
2022-06-22,AAPL,132.1374396483602,135.04899374439103,131.27476747959807,132.68643188476562,132.68643188476562,73409200
2022-06-23,AAPL,134.1275334387869,135.86269092971577,132.96094899420544,135.5489959716797,135.5489959716797,72433800
2022-06-24,AAPL,137.14689423988725,139.1173489130396,137.01946268880786,138.8722686767578,138.8722686767578,89116800
2022-06-27,AAPL,139.89179587794544,140.6662578013618,138.19584483125837,138.8722686767578,138.8722686767578,70207900
2022-06-28,AAPL,139.33304472180774,140.5976523771425,134.61770255675322,134.73533630371094,134.73533630371094,67083400
2022-06-29,AAPL,134.75493953918553,137.90176176618252,133.9804775247322,136.49009704589844,136.49009704589844,66242400
